Institution_ID,Institution_Type,Region,Total_Students,Total_Teachers,Student_Teacher_Ratio,Total_Classrooms,Avg_Classroom_Capacity,Classroom_Utilization_Rate,Smart_Classrooms,Computer_Labs,Lab_Utilization_Rate,Digital_Learning_Tools,Internet_Bandwidth_Mbps,Library_Resources,Learning_Outcome_Index,Student_Engagement_Index,Teacher_Workload_Index,Infrastructure_Quality_Index,Resource_Utilization_Index,Operational_Cost_Per_Student,Resource_Wastage_Index,Resource_Allocation_Status
INS05348,Government-Aided,Rural,1057,81,13.05,33,44,0.45,58,8,0.57,0.61,327,116445,0.82,0.79,0.89,0.48,0.7,3639,0.32,Moderately_Balanced
INS05349,Private,Rural,1891,37,51.11,91,37,0.74,12,7,0.79,0.56,233,67072,0.7,0.71,0.9,0.46,0.89,2124,0.13,Moderately_Balanced
INS05350,Government-Aided,Semi-Urban,1599,46,34.76,113,63,0.6,37,9,0.58,0.6,295,88863,0.68,0.66,0.38,0.68,0.73,3754,0.25,Moderately_Balanced
INS05351,Government-Aided,Semi-Urban,2141,25,85.64,82,54,0.53,27,11,0.45,0.33,926,23444,0.68,0.52,0.86,0.5,0.85,1485,0.1,Needs_Improvement
INS05352,Government-Aided,Rural,639,25,25.56,47,48,0.79,13,3,0.8,0.26,348,36109,0.47,0.69,0.71,0.95,0.56,3993,0.08,Moderately_Balanced
INS05353,Government-Aided,Rural,452,50,9.04,36,42,0.71,58,8,0.74,0.49,738,23098,0.63,0.47,0.58,0.4,0.53,4104,0.33,Needs_Improvement
INS05354,Government-Aided,Urban,1888,124,15.23,79,41,0.91,0,1,0.67,0.43,719,19139,0.51,0.44,0.51,0.65,0.5,4082,0.31,Needs_Improvement
INS05355,Public,Urban,1721,113,15.23,25,44,0.87,27,1,0.75,0.43,35,112164,0.54,0.81,0.68,0.49,0.64,2480,0.2,Needs_Improvement
INS05356,Public,Rural,1767,75,23.56,30,52,0.81,58,11,0.86,0.91,672,90519,0.93,0.76,0.81,0.77,0.61,4234,0.09,Moderately_Balanced
INS05357,Public,Semi-Urban,726,37,19.62,82,69,0.51,35,13,0.79,0.82,456,62811,0.58,0.74,0.32,0.75,0.86,4935,0.13,Moderately_Balanced
INS05358,Private,Rural,1435,106,13.54,107,31,0.78,53,6,0.85,0.26,25,65095,0.69,0.89,0.62,0.84,0.42,4039,0.22,Moderately_Balanced
INS05359,Government-Aided,Urban,1249,42,29.74,117,69,0.8,49,12,0.55,0.26,300,91356,0.89,0.6,0.69,0.71,0.68,1303,0.25,Moderately_Balanced
INS05360,Public,Semi-Urban,1673,44,38.02,58,52,0.83,10,8,0.82,0.79,850,90046,0.66,0.61,0.32,0.5,0.59,3378,0.26,Needs_Improvement
INS05361,Private,Semi-Urban,2330,26,89.62,116,34,0.58,42,8,0.59,0.94,706,33060,0.71,0.62,0.83,0.43,0.91,4720,0.27,Moderately_Balanced
INS05362,Public,Urban,1256,37,33.95,102,63,0.77,39,10,0.41,0.58,34,45269,0.53,0.65,0.87,0.8,0.82,1768,0.11,Moderately_Balanced
INS05363,Public,Rural,2001,125,16.01,23,39,0.76,3,1,0.42,0.55,329,19523,0.59,0.67,0.67,0.64,0.61,2550,0.14,Needs_Improvement
INS05364,Government-Aided,Rural,1603,52,30.83,86,56,0.64,33,11,0.78,0.44,485,108080,0.7,0.81,0.37,0.52,0.73,1830,0.05,Moderately_Balanced
INS05365,Private,Rural,670,98,6.84,92,33,0.78,0,1,0.54,0.72,446,72279,0.63,0.52,0.86,0.54,0.8,1573,0.07,Needs_Improvement
INS05366,Government-Aided,Urban,1002,54,18.56,93,33,0.49,55,9,0.56,0.58,500,100752,0.47,0.63,0.78,0.48,0.39,3514,0.14,Needs_Improvement
INS05367,Government-Aided,Semi-Urban,1974,129,15.3,76,37,0.77,9,9,0.72,0.37,659,32653,0.65,0.67,0.32,0.56,0.75,2675,0.11,Moderately_Balanced
INS05368,Public,Urban,2425,84,28.87,100,35,0.75,16,7,0.79,0.59,545,60909,0.86,0.49,0.65,0.84,0.43,3329,0.2,Moderately_Balanced
INS05369,Government-Aided,Rural,349,82,4.26,115,54,0.56,6,1,0.69,0.51,780,43300,0.51,0.77,0.37,0.74,0.46,2618,0.3,Needs_Improvement
INS05370,Private,Urban,2432,91,26.73,29,56,0.86,38,13,0.77,0.87,565,115225,0.46,0.43,0.38,0.94,0.63,1936,0.27,Needs_Improvement
INS05371,Government-Aided,Semi-Urban,2351,60,39.18,20,69,0.89,12,10,0.89,0.79,405,21663,0.51,0.71,0.42,0.69,0.94,1306,0.28,Moderately_Balanced
INS05372,Government-Aided,Urban,1292,147,8.79,15,49,0.56,21,2,0.84,0.74,551,93114,0.79,0.51,0.54,0.69,0.92,2840,0.23,Moderately_Balanced
INS05373,Government-Aided,Rural,1434,127,11.29,34,56,0.49,55,8,0.53,0.48,781,116376,0.85,0.4,0.83,0.51,0.89,3825,0.26,Moderately_Balanced
INS05374,Public,Semi-Urban,1657,123,13.47,119,36,0.75,57,8,0.87,0.35,893,28828,0.47,0.57,0.32,0.72,0.37,2661,0.1,Needs_Improvement
INS05375,Private,Urban,2174,57,38.14,50,52,0.69,0,11,0.55,0.86,291,69829,0.89,0.63,0.71,0.73,0.86,3239,0.22,Moderately_Balanced
INS05376,Public,Urban,1062,54,19.67,16,49,0.66,27,13,0.74,0.49,214,89950,0.76,0.83,0.88,0.51,0.82,4998,0.22,Moderately_Balanced
INS05377,Public,Semi-Urban,1304,121,10.78,84,63,0.83,32,5,0.85,0.67,257,29922,0.71,0.62,0.68,0.45,0.65,2744,0.24,Needs_Improvement
INS05378,Public,Semi-Urban,2466,87,28.34,16,58,0.93,12,2,0.72,0.66,945,82940,0.58,0.89,0.79,0.6,0.55,4803,0.28,Moderately_Balanced
INS05379,Public,Rural,649,56,11.59,17,34,0.69,0,3,0.82,0.9,490,22780,0.64,0.85,0.84,0.49,0.8,1821,0.33,Moderately_Balanced
INS05380,Public,Semi-Urban,986,104,9.48,21,56,0.45,37,5,0.88,0.37,122,16573,0.92,0.5,0.73,0.68,0.41,4024,0.26,Needs_Improvement
INS05381,Private,Rural,841,48,17.52,98,41,0.75,54,3,0.9,0.79,838,17458,0.91,0.48,0.7,0.69,0.74,3948,0.33,Moderately_Balanced
INS05382,Government-Aided,Urban,660,60,11.0,78,46,0.78,57,10,0.61,0.57,262,73309,0.76,0.53,0.31,0.73,0.75,2110,0.21,Moderately_Balanced
INS05383,Public,Rural,1993,75,26.57,55,66,0.86,24,1,0.92,0.37,234,106074,0.74,0.59,0.61,0.73,0.68,1772,0.14,Moderately_Balanced
INS05384,Public,Urban,384,35,10.97,68,63,0.55,41,14,0.54,0.83,774,27407,0.56,0.71,0.58,0.77,0.88,4011,0.25,Moderately_Balanced
INS05385,Private,Semi-Urban,984,85,11.58,55,59,0.71,20,6,0.64,0.82,918,96130,0.93,0.47,0.61,0.53,0.55,3225,0.34,Needs_Improvement
INS05386,Private,Urban,544,88,6.18,19,65,0.67,32,14,0.8,0.28,96,8734,0.83,0.68,0.56,0.8,0.64,2129,0.26,Moderately_Balanced
INS05387,Government-Aided,Semi-Urban,1658,42,39.48,103,35,0.78,56,5,0.9,0.75,403,15479,0.64,0.71,0.84,0.69,0.81,2863,0.34,Moderately_Balanced
INS05388,Private,Urban,895,72,12.43,116,61,0.48,36,3,0.43,0.36,966,16896,0.86,0.75,0.83,0.64,0.78,2174,0.06,Moderately_Balanced
INS05389,Government-Aided,Urban,1456,139,10.47,96,61,0.89,53,9,0.89,0.68,140,102076,0.56,0.69,0.38,0.76,0.69,1552,0.13,Moderately_Balanced
INS05390,Public,Urban,2123,147,14.44,77,38,0.71,56,10,0.92,0.7,833,86622,0.56,0.84,0.62,0.68,0.51,1947,0.13,Needs_Improvement
INS05391,Public,Urban,2097,68,30.84,15,51,0.89,33,8,0.87,0.72,571,22191,0.85,0.74,0.88,0.69,0.53,2885,0.18,Moderately_Balanced
INS05392,Government-Aided,Rural,649,32,20.28,39,39,0.62,2,7,0.46,0.33,560,88720,0.73,0.89,0.66,0.41,0.79,2403,0.06,Moderately_Balanced
INS05393,Private,Urban,1592,127,12.54,95,58,0.78,29,12,0.84,0.67,938,112671,0.73,0.77,0.78,0.84,0.35,2195,0.32,Moderately_Balanced
INS05394,Government-Aided,Rural,2184,104,21.0,60,40,0.93,54,14,0.73,0.32,763,53971,0.74,0.63,0.52,0.63,0.74,4781,0.26,Moderately_Balanced
INS05395,Private,Semi-Urban,1860,64,29.06,29,57,0.92,2,13,0.4,0.77,164,46035,0.51,0.51,0.53,0.68,0.5,4441,0.08,Needs_Improvement
INS05396,Public,Semi-Urban,1283,101,12.7,83,31,0.92,17,13,0.91,0.29,780,54887,0.62,0.41,0.5,0.61,0.75,1725,0.1,Needs_Improvement
INS05397,Private,Rural,2367,87,27.21,31,50,0.47,22,11,0.48,0.78,112,105993,0.74,0.45,0.31,0.7,0.46,1836,0.23,Needs_Improvement
INS05398,Government-Aided,Semi-Urban,2163,116,18.65,35,60,0.65,7,2,0.61,0.87,504,92290,0.57,0.5,0.85,0.43,0.58,2841,0.32,Needs_Improvement
INS05399,Government-Aided,Semi-Urban,2279,96,23.74,67,46,0.48,8,14,0.42,0.46,856,48845,0.7,0.51,0.51,0.61,0.8,1946,0.08,Moderately_Balanced
INS05400,Public,Urban,2036,54,37.7,69,56,0.6,1,10,0.56,0.79,524,105611,0.73,0.79,0.52,0.77,0.8,2238,0.18,Moderately_Balanced
INS05401,Private,Urban,1438,71,20.25,101,59,0.54,1,5,0.7,0.54,616,27844,0.92,0.6,0.76,0.92,0.48,1232,0.11,Moderately_Balanced
INS05402,Private,Urban,2218,59,37.59,24,37,0.76,26,5,0.88,0.81,341,85588,0.57,0.57,0.62,0.87,0.58,2725,0.1,Needs_Improvement
INS05403,Private,Rural,1000,140,7.14,95,66,0.84,47,6,0.91,0.73,777,58951,0.67,0.43,0.52,0.93,0.65,2610,0.27,Moderately_Balanced
INS05404,Public,Rural,2373,132,17.98,71,34,0.71,38,6,0.62,0.45,938,82352,0.94,0.69,0.83,0.83,0.7,3510,0.3,Moderately_Balanced
INS05405,Private,Semi-Urban,865,130,6.65,79,55,0.85,35,3,0.62,0.39,94,96494,0.54,0.72,0.8,0.75,0.8,3549,0.33,Moderately_Balanced
INS05406,Government-Aided,Urban,694,55,12.62,51,35,0.46,4,11,0.48,0.89,482,58413,0.84,0.87,0.89,0.63,0.36,4192,0.26,Moderately_Balanced
INS05407,Private,Rural,2256,89,25.35,21,45,0.86,0,4,0.66,0.84,170,27865,0.54,0.67,0.68,0.47,0.42,4695,0.07,Needs_Improvement
INS05408,Public,Rural,822,92,8.93,90,30,0.54,21,1,0.89,0.71,154,51734,0.88,0.4,0.71,0.54,0.44,2264,0.16,Needs_Improvement
INS05409,Private,Urban,1862,35,53.2,54,38,0.68,9,11,0.49,0.49,958,41585,0.69,0.43,0.49,0.55,0.46,4515,0.18,Needs_Improvement
INS05410,Private,Rural,1406,57,24.67,64,50,0.67,44,1,0.54,0.61,209,87333,0.94,0.54,0.36,0.64,0.37,2276,0.13,Needs_Improvement
INS05411,Government-Aided,Urban,849,37,22.95,15,36,0.89,23,5,0.86,0.64,53,107115,0.54,0.47,0.36,0.74,0.9,1767,0.21,Moderately_Balanced
INS05412,Private,Semi-Urban,1768,31,57.03,34,44,0.93,58,12,0.73,0.31,377,104006,0.79,0.81,0.69,0.74,0.45,2292,0.12,Moderately_Balanced
INS05413,Government-Aided,Semi-Urban,2434,73,33.34,45,53,0.58,14,4,0.57,0.93,124,26528,0.8,0.46,0.37,0.65,0.39,3529,0.32,Needs_Improvement
INS05414,Government-Aided,Semi-Urban,1132,20,56.6,82,34,0.48,32,7,0.82,0.31,388,46731,0.81,0.49,0.84,0.55,0.63,2595,0.09,Needs_Improvement
INS05415,Public,Urban,686,130,5.28,104,67,0.78,49,7,0.46,0.76,582,37273,0.5,0.75,0.72,0.43,0.91,2708,0.18,Needs_Improvement
INS05416,Government-Aided,Rural,1262,40,31.55,26,58,0.7,22,4,0.85,0.59,191,103220,0.59,0.53,0.44,0.94,0.93,3505,0.09,Moderately_Balanced
INS05417,Government-Aided,Semi-Urban,1721,148,11.63,36,40,0.73,13,10,0.67,0.78,89,34303,0.62,0.91,0.47,0.92,0.76,2217,0.16,Highly_Balanced
INS05418,Public,Semi-Urban,585,112,5.22,15,33,0.47,17,14,0.79,0.43,739,88445,0.61,0.86,0.73,0.5,0.46,4577,0.2,Needs_Improvement
INS05419,Government-Aided,Semi-Urban,668,143,4.67,15,39,0.84,24,14,0.67,0.53,458,90344,0.79,0.79,0.79,0.73,0.35,1324,0.22,Moderately_Balanced
INS05420,Public,Rural,1745,58,30.09,17,63,0.57,21,13,0.53,0.62,341,33243,0.48,0.58,0.8,0.56,0.55,1968,0.15,Needs_Improvement
INS05421,Private,Rural,2041,79,25.84,90,33,0.62,43,2,0.73,0.33,627,101745,0.82,0.43,0.66,0.51,0.43,2291,0.29,Needs_Improvement
INS05422,Public,Urban,1766,116,15.22,35,39,0.56,43,10,0.48,0.85,589,36444,0.71,0.58,0.39,0.78,0.8,4171,0.2,Moderately_Balanced
INS05423,Government-Aided,Semi-Urban,2076,123,16.88,27,62,0.92,36,4,0.52,0.94,139,117097,0.54,0.6,0.79,0.83,0.93,3865,0.35,Moderately_Balanced
INS05424,Public,Rural,1843,129,14.29,75,47,0.53,6,8,0.69,0.54,702,34000,0.56,0.47,0.77,0.62,0.4,2599,0.09,Needs_Improvement
INS05425,Government-Aided,Urban,1214,48,25.29,27,41,0.82,25,2,0.6,0.51,130,56776,0.5,0.46,0.8,0.43,0.59,3113,0.11,Needs_Improvement
INS05426,Private,Semi-Urban,587,108,5.44,119,52,0.57,23,5,0.79,0.67,592,97526,0.68,0.75,0.39,0.62,0.89,1257,0.29,Moderately_Balanced
INS05427,Public,Rural,394,138,2.86,96,54,0.66,12,13,0.7,0.73,275,104866,0.75,0.52,0.71,0.69,0.79,1257,0.22,Moderately_Balanced
INS05428,Private,Rural,2388,70,34.11,47,66,0.95,40,7,0.6,0.86,441,29270,0.74,0.76,0.88,0.89,0.87,4409,0.16,Highly_Balanced
INS05429,Government-Aided,Urban,630,127,4.96,20,33,0.5,5,10,0.57,0.51,175,59359,0.93,0.69,0.45,0.76,0.9,2366,0.17,Highly_Balanced
INS05430,Government-Aided,Semi-Urban,2136,77,27.74,39,42,0.89,20,6,0.87,0.79,204,89923,0.6,0.88,0.73,0.79,0.6,1473,0.22,Moderately_Balanced
INS05431,Private,Semi-Urban,2104,55,38.25,37,47,0.92,6,13,0.42,0.42,572,81730,0.83,0.82,0.46,0.51,0.77,4974,0.08,Moderately_Balanced
INS05432,Public,Rural,1478,47,31.45,102,58,0.8,17,14,0.76,0.73,732,70441,0.81,0.48,0.48,0.8,0.78,3387,0.28,Moderately_Balanced
INS05433,Public,Semi-Urban,574,120,4.78,115,59,0.45,14,9,0.6,0.58,581,73843,0.48,0.72,0.59,0.68,0.73,2423,0.18,Moderately_Balanced
INS05434,Government-Aided,Urban,1888,126,14.98,40,67,0.86,7,2,0.6,0.71,621,91065,0.92,0.75,0.84,0.85,0.55,1881,0.17,Moderately_Balanced
INS05435,Private,Rural,2256,108,20.89,18,57,0.89,59,4,0.74,0.52,256,46142,0.92,0.86,0.32,0.52,0.85,1776,0.28,Moderately_Balanced
INS05436,Private,Rural,2075,54,38.43,116,36,0.94,51,7,0.84,0.46,877,20325,0.65,0.74,0.89,0.68,0.81,1874,0.22,Moderately_Balanced
INS05437,Public,Urban,2484,112,22.18,49,53,0.87,15,12,0.78,0.59,464,106228,0.66,0.47,0.76,0.52,0.62,1525,0.28,Needs_Improvement
INS05438,Public,Rural,1066,124,8.6,89,39,0.67,48,8,0.75,0.88,522,23152,0.86,0.54,0.52,0.56,0.6,1958,0.33,Needs_Improvement
INS05439,Public,Semi-Urban,1287,95,13.55,114,66,0.79,2,5,0.66,0.72,344,42049,0.7,0.74,0.51,0.86,0.36,4317,0.33,Moderately_Balanced
INS05440,Private,Semi-Urban,2059,103,19.99,39,56,0.69,44,5,0.64,0.68,978,46048,0.85,0.88,0.59,0.78,0.86,4415,0.18,Highly_Balanced
INS05441,Public,Rural,1503,95,15.82,34,50,0.63,8,4,0.64,0.75,396,103178,0.47,0.87,0.83,0.8,0.52,3140,0.07,Moderately_Balanced
INS05442,Public,Urban,1419,69,20.57,15,65,0.76,51,9,0.48,0.76,868,65406,0.58,0.59,0.31,0.44,0.63,1766,0.05,Needs_Improvement
INS05443,Government-Aided,Urban,496,119,4.17,108,58,0.83,46,12,0.69,0.46,813,21469,0.5,0.84,0.63,0.8,0.6,3004,0.26,Moderately_Balanced
INS05444,Public,Semi-Urban,825,91,9.07,82,36,0.77,25,10,0.56,0.41,522,8687,0.68,0.67,0.33,0.67,0.76,3125,0.07,Moderately_Balanced
INS05445,Public,Urban,931,134,6.95,37,42,0.86,25,4,0.72,0.61,685,20981,0.88,0.65,0.37,0.65,0.58,4630,0.17,Moderately_Balanced
INS05446,Private,Rural,1710,96,17.81,113,52,0.54,29,3,0.68,0.35,894,37887,0.73,0.59,0.71,0.63,0.46,4387,0.25,Needs_Improvement
INS05447,Private,Rural,707,140,5.05,36,54,0.64,26,9,0.89,0.58,476,78815,0.71,0.76,0.44,0.87,0.87,4684,0.35,Highly_Balanced
INS05448,Government-Aided,Semi-Urban,1592,73,21.81,109,42,0.61,15,7,0.63,0.74,426,65471,0.63,0.72,0.32,0.5,0.46,2353,0.12,Needs_Improvement
INS05449,Public,Semi-Urban,1494,90,16.6,76,66,0.55,47,9,0.75,0.26,711,112674,0.48,0.6,0.4,0.85,0.37,4647,0.05,Needs_Improvement
INS05450,Government-Aided,Semi-Urban,2248,104,21.62,15,59,0.67,50,4,0.71,0.33,107,55063,0.83,0.8,0.43,0.91,0.47,3552,0.06,Moderately_Balanced
INS05451,Private,Urban,990,121,8.18,73,55,0.92,3,3,0.76,0.92,124,73901,0.74,0.6,0.76,0.49,0.62,4083,0.12,Needs_Improvement
INS05452,Government-Aided,Rural,458,126,3.63,82,41,0.72,50,10,0.54,0.9,604,115952,0.92,0.71,0.67,0.95,0.6,2051,0.35,Moderately_Balanced
INS05453,Private,Rural,1989,47,42.32,33,30,0.59,18,8,0.53,0.54,477,111420,0.67,0.61,0.74,0.94,0.83,1248,0.07,Moderately_Balanced
INS05454,Government-Aided,Rural,2237,127,17.61,44,47,0.63,33,4,0.69,0.66,903,36427,0.65,0.46,0.52,0.74,0.47,3383,0.27,Needs_Improvement
INS05455,Government-Aided,Semi-Urban,1317,40,32.92,15,50,0.76,5,10,0.84,0.36,985,89502,0.94,0.49,0.37,0.55,0.82,3429,0.09,Moderately_Balanced
INS05456,Public,Rural,1380,46,30.0,62,53,0.63,44,3,0.77,0.48,919,64986,0.52,0.75,0.78,0.64,0.41,4273,0.11,Needs_Improvement
INS05457,Government-Aided,Urban,411,96,4.28,33,46,0.72,14,12,0.65,0.81,276,108095,0.58,0.83,0.38,0.49,0.63,3123,0.08,Needs_Improvement
INS05458,Public,Urban,347,69,5.03,66,38,0.59,9,4,0.53,0.85,153,88662,0.69,0.65,0.53,0.47,0.87,1830,0.12,Moderately_Balanced
INS05459,Public,Rural,2210,76,29.08,99,69,0.62,53,2,0.79,0.53,971,71270,0.71,0.57,0.46,0.79,0.6,4760,0.08,Moderately_Balanced
INS05460,Public,Semi-Urban,675,138,4.89,36,57,0.8,41,12,0.88,0.47,505,114655,0.72,0.58,0.48,0.72,0.93,1793,0.06,Moderately_Balanced
INS05461,Public,Rural,1127,83,13.58,64,44,0.74,35,11,0.51,0.73,304,28498,0.56,0.72,0.66,0.71,0.73,2397,0.29,Moderately_Balanced
INS05462,Government-Aided,Urban,2380,67,35.52,80,42,0.5,45,4,0.82,0.75,767,70588,0.91,0.65,0.4,0.54,0.8,1744,0.11,Moderately_Balanced
INS05463,Private,Urban,926,23,40.26,20,57,0.94,39,7,0.49,0.94,406,64079,0.8,0.4,0.57,0.53,0.66,3769,0.09,Needs_Improvement
INS05464,Private,Urban,2219,80,27.74,78,46,0.47,5,13,0.87,0.74,915,19018,0.58,0.81,0.68,0.94,0.61,3052,0.13,Moderately_Balanced
INS05465,Private,Rural,1326,115,11.53,35,38,0.49,43,3,0.73,0.42,640,99610,0.6,0.48,0.82,0.75,0.4,4886,0.28,Needs_Improvement
INS05466,Government-Aided,Urban,2191,23,95.26,111,50,0.8,39,1,0.49,0.29,363,41764,0.89,0.76,0.52,0.85,0.42,3688,0.12,Moderately_Balanced
INS05467,Public,Semi-Urban,2389,84,28.44,33,59,0.8,5,10,0.42,0.43,445,42736,0.64,0.58,0.49,0.61,0.69,1281,0.21,Needs_Improvement
INS05468,Private,Rural,2356,143,16.48,105,40,0.46,14,8,0.76,0.41,156,37276,0.73,0.71,0.52,0.86,0.72,2190,0.12,Moderately_Balanced
INS05469,Government-Aided,Rural,1118,112,9.98,51,59,0.77,28,6,0.72,0.31,868,16061,0.51,0.85,0.6,0.8,0.94,3966,0.17,Moderately_Balanced
INS05470,Public,Urban,956,50,19.12,77,65,0.47,24,14,0.72,0.56,766,18555,0.58,0.48,0.49,0.59,0.86,3427,0.21,Needs_Improvement
INS05471,Private,Urban,2111,90,23.46,43,54,0.93,18,3,0.65,0.45,590,108037,0.66,0.81,0.45,0.79,0.86,4904,0.28,Moderately_Balanced
INS05472,Public,Semi-Urban,1089,21,51.86,74,36,0.8,13,8,0.72,0.9,313,67316,0.78,0.42,0.53,0.91,0.52,3606,0.13,Moderately_Balanced
INS05473,Private,Rural,1759,69,25.49,106,49,0.54,2,6,0.85,0.53,61,13904,0.59,0.89,0.77,0.52,0.6,3985,0.18,Moderately_Balanced
INS05474,Private,Urban,1454,27,53.85,48,64,0.53,49,1,0.9,0.86,779,115643,0.93,0.51,0.45,0.7,0.41,3299,0.24,Needs_Improvement
INS05475,Private,Semi-Urban,1929,74,26.07,15,39,0.73,41,9,0.58,0.46,69,100474,0.56,0.82,0.81,0.93,0.7,2307,0.13,Moderately_Balanced
INS05476,Public,Urban,1843,62,29.73,62,64,0.77,45,11,0.65,0.83,801,11127,0.84,0.44,0.47,0.85,0.39,1231,0.12,Needs_Improvement
INS05477,Government-Aided,Rural,1973,49,40.27,103,30,0.87,13,9,0.54,0.57,913,115993,0.63,0.57,0.66,0.74,0.62,1837,0.22,Needs_Improvement
INS05478,Public,Urban,2204,78,28.26,35,43,0.9,53,9,0.61,0.27,887,109146,0.87,0.74,0.88,0.44,0.69,2607,0.34,Moderately_Balanced
INS05479,Private,Rural,1736,28,62.0,48,34,0.65,38,14,0.81,0.59,192,102936,0.91,0.75,0.87,0.62,0.49,4707,0.32,Moderately_Balanced
INS05480,Public,Urban,1235,87,14.2,40,69,0.87,38,13,0.62,0.41,308,98739,0.54,0.77,0.56,0.76,0.82,1483,0.23,Moderately_Balanced
INS05481,Government-Aided,Rural,320,100,3.2,50,67,0.72,20,12,0.6,0.47,935,95730,0.7,0.59,0.34,0.63,0.75,2505,0.18,Moderately_Balanced
INS05482,Public,Semi-Urban,1298,142,9.14,113,63,0.69,53,6,0.84,0.73,181,34335,0.53,0.75,0.84,0.95,0.44,4694,0.22,Moderately_Balanced
INS05483,Government-Aided,Rural,1731,149,11.62,37,53,0.8,54,6,0.4,0.62,598,12280,0.8,0.63,0.38,0.81,0.94,2197,0.29,Moderately_Balanced
INS05484,Government-Aided,Semi-Urban,756,42,18.0,95,33,0.5,10,13,0.84,0.87,359,67341,0.87,0.7,0.85,0.5,0.68,4893,0.08,Moderately_Balanced
INS05485,Public,Rural,1767,41,43.1,61,56,0.58,49,4,0.49,0.91,342,117862,0.64,0.69,0.74,0.67,0.37,4794,0.28,Needs_Improvement
INS05486,Private,Semi-Urban,2327,28,83.11,90,34,0.86,9,8,0.54,0.73,345,63010,0.65,0.49,0.86,0.61,0.56,1434,0.25,Needs_Improvement
INS05487,Government-Aided,Urban,564,109,5.17,58,42,0.7,14,9,0.59,0.85,752,65846,0.55,0.85,0.7,0.73,0.94,4857,0.13,Moderately_Balanced
INS05488,Public,Rural,2346,52,45.12,34,69,0.9,29,12,0.86,0.39,186,15209,0.6,0.86,0.9,0.65,0.89,1261,0.31,Moderately_Balanced
INS05489,Government-Aided,Urban,1268,108,11.74,117,50,0.49,43,7,0.87,0.31,702,25653,0.61,0.51,0.58,0.53,0.44,3121,0.07,Needs_Improvement
INS05490,Private,Semi-Urban,1104,114,9.68,41,66,0.61,54,7,0.74,0.48,754,68834,0.53,0.62,0.5,0.8,0.86,2642,0.33,Moderately_Balanced
INS05491,Public,Rural,1553,88,17.65,75,61,0.63,16,13,0.63,0.48,186,66090,0.6,0.65,0.54,0.46,0.72,1808,0.17,Needs_Improvement
INS05492,Public,Rural,1022,57,17.93,51,67,0.66,53,2,0.67,0.72,388,11328,0.9,0.69,0.51,0.69,0.36,3359,0.29,Moderately_Balanced
INS05493,Public,Urban,1395,83,16.81,98,60,0.94,55,2,0.7,0.84,104,75027,0.61,0.41,0.54,0.57,0.8,4285,0.1,Needs_Improvement
INS05494,Private,Rural,1301,91,14.3,66,61,0.61,28,12,0.9,0.46,134,69796,0.59,0.8,0.83,0.93,0.6,4408,0.22,Moderately_Balanced
INS05495,Government-Aided,Rural,383,39,9.82,89,44,0.71,16,10,0.9,0.55,831,15552,0.64,0.86,0.66,0.57,0.59,1206,0.06,Moderately_Balanced
INS05496,Public,Urban,1039,53,19.6,106,59,0.72,32,11,0.84,0.32,916,55373,0.93,0.48,0.74,0.59,0.58,4294,0.13,Needs_Improvement
INS05497,Government-Aided,Rural,2057,130,15.82,76,36,0.84,37,2,0.7,0.54,884,13100,0.83,0.88,0.47,0.79,0.71,3560,0.3,Highly_Balanced
INS05498,Government-Aided,Urban,2293,61,37.59,80,67,0.71,20,4,0.6,0.4,69,85966,0.55,0.85,0.89,0.47,0.78,2678,0.19,Moderately_Balanced
INS05499,Private,Urban,522,85,6.14,38,60,0.75,46,9,0.52,0.52,477,108109,0.83,0.69,0.47,0.58,0.74,2416,0.25,Moderately_Balanced
INS05500,Public,Urban,1492,40,37.3,94,55,0.83,50,5,0.68,0.44,907,98709,0.83,0.55,0.4,0.78,0.5,1347,0.29,Moderately_Balanced
INS05501,Government-Aided,Urban,628,98,6.41,26,65,0.5,13,2,0.58,0.82,391,113052,0.93,0.51,0.77,0.42,0.77,3816,0.21,Moderately_Balanced
INS05502,Public,Urban,725,89,8.15,30,55,0.93,9,4,0.44,0.25,849,91477,0.9,0.66,0.8,0.57,0.43,4189,0.23,Needs_Improvement
INS05503,Public,Semi-Urban,1877,24,78.21,50,31,0.87,41,7,0.65,0.49,237,100079,0.5,0.67,0.54,0.4,0.93,1554,0.28,Needs_Improvement
INS05504,Private,Semi-Urban,1069,86,12.43,16,38,0.64,22,5,0.7,0.93,278,61845,0.68,0.75,0.62,0.48,0.63,2773,0.09,Needs_Improvement
INS05505,Public,Urban,1519,35,43.4,103,34,0.81,38,11,0.72,0.73,993,116455,0.8,0.82,0.55,0.73,0.4,1443,0.07,Moderately_Balanced
INS05506,Public,Semi-Urban,907,118,7.69,76,56,0.83,38,8,0.44,0.79,667,107105,0.94,0.9,0.48,0.65,0.7,2846,0.24,Moderately_Balanced
INS05507,Government-Aided,Semi-Urban,2152,92,23.39,78,41,0.88,13,1,0.65,0.85,835,77062,0.49,0.82,0.79,0.49,0.7,3255,0.34,Needs_Improvement
INS05508,Private,Rural,2424,54,44.89,43,64,0.54,46,14,0.74,0.5,389,67658,0.63,0.88,0.75,0.44,0.37,2190,0.24,Needs_Improvement
INS05509,Public,Urban,2346,102,23.0,106,58,0.8,21,13,0.9,0.3,115,103132,0.7,0.66,0.59,0.43,0.36,2242,0.26,Needs_Improvement
